pop1	pop2	fst	gst	Gst	GGst	D	lat1	lon1	lat2	lon2	geog_dist	lat_dist	nat1	nat2	nat_dist
OGM1	SW144	0.9571	0.9448	0.9918	0.9958	0.7032	46.344650	25.617017	46.380910	7.067580	1424207.08	-0.036260	outgroup	native	1
OGM1	SW242	0.9563	0.9430	0.9915	0.9956	0.7030	46.344650	25.617017	46.445300	6.931455	1433800.45	-0.100650	outgroup	native	1
OGM1	SW729	0.9567	0.9426	0.9914	0.9956	0.7018	46.344650	25.617017	46.404780	7.061980	1424333.29	-0.060130	outgroup	native	1
OGM1	SW748	0.9592	0.9461	0.9921	0.9959	0.7105	46.344650	25.617017	46.368790	7.122764	1420144.16	-0.024140	outgroup	native	1
OGM1	SW890	0.9566	0.9434	0.9915	0.9956	0.6986	46.344650	25.617017	46.258320	7.084545	1424533.81	0.086330	outgroup	native	1
OGM1	TK	0.9567	0.9440	0.9919	0.9958	0.7125	46.344650	25.617017	35.660655	139.684929	8791055.08	10.683995	outgroup	non_native	1
OGM1	TNM	0.9608	0.9483	0.9925	0.9962	0.7137	46.344650	25.617017	55.245560	-7.617440	2513483.08	-8.900910	outgroup	native	1
OGM1	TO	0.9576	0.9455	0.9919	0.9958	0.7048	46.344650	25.617017	45.064965	7.589508	1407979.55	1.279685	outgroup	native	1
OGM1	TUE	0.9592	0.9463	0.9919	0.9958	0.7011	46.344650	25.617017	48.539710	9.036808	1271498.40	-2.195060	outgroup	native	1
OGM1	TW	0.9528	0.9388	0.9908	0.9953	0.6974	46.344650	25.617017	-27.581100	151.987840	14924894.46	18.763550	outgroup	non_native	1
OGM1	UC	0.9538	0.9400	0.9909	0.9953	0.6955	46.344650	25.617017	-35.234303	149.085050	15199468.35	11.110347	outgroup	non_native	1
OGM1	UPH	0.9542	0.9409	0.9913	0.9955	0.7027	46.344650	25.617017	-32.369456	150.694117	15145706.11	13.975194	outgroup	non_native	1
OGM1	UR	0.9549	0.9415	0.9913	0.9955	0.7021	46.344650	25.617017	-37.190980	144.383590	14957280.08	9.153670	outgroup	non_native	1
OGM1	VA	0.9547	0.9415	0.9913	0.9955	0.7028	46.344650	25.617017	37.967365	-78.473958	8002162.84	8.377285	outgroup	non_native	1
OGM1	WIN	0.9620	0.9504	0.9926	0.9962	0.7076	46.344650	25.617017	51.043200	-1.308180	2037250.13	-4.698550	outgroup	native	1
OGM1	ZG	0.9610	0.9489	0.9925	0.9961	0.7095	46.344650	25.617017	41.689520	-0.932392	2179555.41	4.655130	outgroup	native	1
OGM2	OGM3	0.2160	0.5714	0.5752	0.7297	0.0001	-34.487294	150.835912	-27.510110	153.016902	801043.73	6.977184	outgroup	outgroup	0
OGM2	OGM5	0.2764	0.5436	0.5469	0.7065	0.0001	-34.487294	150.835912	53.334173	-6.245950	17247594.27	-18.846879	outgroup	outgroup	0
OGM2	OR_SS	0.8943	0.8665	0.9525	0.9745	0.3944	-34.487294	150.835912	59.269244	18.101127	15621782.17	-24.781950	outgroup	native	1
OGM2	PA	0.9021	0.8761	0.9562	0.9766	0.3983	-34.487294	150.835912	42.757399	-0.236718	17356226.79	-8.270105	outgroup	native	1
OGM2	PC	0.8805	0.8534	0.9499	0.9729	0.4084	-34.487294	150.835912	38.517701	-121.764322	12091973.49	-4.030407	outgroup	non_native	1
OGM2	PR	0.8837	0.8530	0.9481	0.9720	0.3941	-34.487294	150.835912	48.852560	2.350411	16978165.87	-14.365266	outgroup	native	1
OGM2	PTM	0.8963	0.8746	0.9561	0.9766	0.4031	-34.487294	150.835912	-31.449057	152.917848	389098.86	3.038237	outgroup	non_native	1
OGM2	RO	0.8804	0.8514	0.9469	0.9713	0.3867	-34.487294	150.835912	49.287420	-121.669560	12651874.86	-14.800126	outgroup	non_native	1
OGM2	RO_IS	0.8781	0.8524	0.9499	0.9730	0.4114	-34.487294	150.835912	47.184917	27.556861	15147301.84	-12.697623	outgroup	native	1
OGM2	SA	0.8814	0.8519	0.9480	0.9719	0.3955	-34.487294	150.835912	-33.941583	18.873083	10931456.05	0.545711	outgroup	non_native	1
OGM2	SC	0.8986	0.8710	0.9541	0.9755	0.3960	-34.487294	150.835912	53.072270	-8.992320	17402359.71	-18.584976	outgroup	native	1
OGM2	SI	0.8943	0.8662	0.9524	0.9745	0.3947	-34.487294	150.835912	60.236950	21.959783	15383344.23	-25.749656	outgroup	native	1
OGM2	SW144	0.8939	0.8664	0.9522	0.9744	0.3895	-34.487294	150.835912	46.380910	7.067580	16709983.60	-11.893616	outgroup	native	1
OGM2	SW242	0.8936	0.8655	0.9520	0.9743	0.3923	-34.487294	150.835912	46.445300	6.931455	16718895.24	-11.958006	outgroup	native	1
OGM2	SW729	0.8912	0.8616	0.9504	0.9734	0.3879	-34.487294	150.835912	46.404780	7.061980	16709905.79	-11.917486	outgroup	native	1
OGM2	SW748	0.8933	0.8660	0.9521	0.9744	0.3918	-34.487294	150.835912	46.368790	7.122764	16706066.18	-11.881496	outgroup	native	1
OGM2	SW890	0.8895	0.8611	0.9507	0.9735	0.3944	-34.487294	150.835912	46.258320	7.084545	16711239.72	-11.771026	outgroup	native	1
OGM2	TK	0.8886	0.8615	0.9517	0.9741	0.4030	-34.487294	150.835912	35.660655	139.684929	7851669.73	-1.173361	outgroup	non_native	1
OGM2	TNM	0.8989	0.8719	0.9547	0.9758	0.3986	-34.487294	150.835912	55.245560	-7.617440	17167308.62	-20.758266	outgroup	native	1
OGM2	TO	0.8955	0.8683	0.9538	0.9753	0.4007	-34.487294	150.835912	45.064965	7.589508	16693985.02	-10.577671	outgroup	native	1
OGM2	TUE	0.8853	0.8557	0.9484	0.9722	0.3896	-34.487294	150.835912	48.539710	9.036808	16515846.88	-14.052416	outgroup	native	1
OGM2	TW	0.8777	0.8483	0.9467	0.9712	0.3955	-34.487294	150.835912	-27.581100	151.987840	773532.06	6.906194	outgroup	non_native	1
OGM2	UC	0.8861	0.8564	0.9490	0.9725	0.3923	-34.487294	150.835912	-35.234303	149.085050	180275.37	-0.747009	outgroup	non_native	1
OGM2	UPH	0.8902	0.8633	0.9517	0.9741	0.3947	-34.487294	150.835912	-32.369456	150.694117	235263.74	2.117838	outgroup	non_native	1
OGM2	UR	0.8862	0.8567	0.9487	0.9723	0.3878	-34.487294	150.835912	-37.190980	144.383590	655387.83	-2.703686	outgroup	non_native	1
OGM2	VA	0.8829	0.8545	0.9482	0.9721	0.3883	-34.487294	150.835912	37.967365	-78.473958	15625845.84	-3.480071	outgroup	non_native	1
OGM2	WIN	0.8950	0.8671	0.9530	0.9748	0.3963	-34.487294	150.835912	51.043200	-1.308180	17115247.03	-16.555906	outgroup	native	1
OGM2	ZG	0.8965	0.8695	0.9537	0.9752	0.3965	-34.487294	150.835912	41.689520	-0.932392	17433395.90	-7.202226	outgroup	native	1
OGM3	OGM5	0.1766	0.2400	0.2421	0.3888	0.0000	-27.510110	153.016902	53.334173	-6.245950	16671374.81	-25.824063	outgroup	outgroup	0
OGM3	OR_SS	0.9117	0.8846	0.9658	0.9819	0.4738	-27.510110	153.016902	59.269244	18.101127	15093419.03	-31.759134	outgroup	native	1
OGM3	PA	0.9115	0.8852	0.9658	0.9819	0.4728	-27.510110	153.016902	42.757399	-0.236718	17072306.38	-15.247289	outgroup	native	1
OGM3	PC	0.9023	0.8756	0.9632	0.9804	0.4730	-27.510110	153.016902	38.517701	-121.764322	11473866.65	-11.007591	outgroup	non_native	1
OGM3	PR	0.9031	0.8746	0.9628	0.9801	0.4685	-27.510110	153.016902	48.852560	2.350411	16558592.86	-21.342450	outgroup	native	1
OGM3	PTM	0.9084	0.8868	0.9666	0.9823	0.4736	-27.510110	153.016902	-31.449057	152.917848	436714.03	-3.938947	outgroup	non_native	1
OGM3	RO	0.8992	0.8711	0.9614	0.9794	0.4614	-27.510110	153.016902	49.287420	-121.669560	11953003.50	-21.777310	outgroup	non_native	1
OGM3	RO_IS	0.9043	0.8780	0.9653	0.9815	0.4880	-27.510110	153.016902	47.184917	27.556861	14842158.61	-19.674807	outgroup	native	1
OGM3	SA	0.9042	0.8764	0.9630	0.9803	0.4635	-27.510110	153.016902	-33.941583	18.873083	11668217.01	-6.431473	outgroup	non_native	1
OGM3	SC	0.9160	0.8903	0.9674	0.9828	0.4741	-27.510110	153.016902	53.072270	-8.992320	16803940.10	-25.562160	outgroup	native	1
OGM3	SI	0.9100	0.8834	0.9654	0.9816	0.4734	-27.510110	153.016902	60.236950	21.959783	14851407.82	-32.726840	outgroup	native	1
OGM3	SW144	0.9069	0.8813	0.9642	0.9809	0.4631	-27.510110	153.016902	46.380910	7.067580	16376098.41	-18.870800	outgroup	native	1
OGM3	SW242	0.9047	0.8774	0.9626	0.9801	0.4577	-27.510110	153.016902	46.445300	6.931455	16382804.72	-18.935190	outgroup	native	1
OGM3	SW729	0.9041	0.8756	0.9624	0.9800	0.4626	-27.510110	153.016902	46.404780	7.061980	16375431.02	-18.894670	outgroup	native	1
OGM3	SW748	0.9064	0.8801	0.9636	0.9806	0.4611	-27.510110	153.016902	46.368790	7.122764	16372743.77	-18.858680	outgroup	native	1
OGM3	SW890	0.9054	0.8774	0.9631	0.9804	0.4651	-27.510110	153.016902	46.258320	7.084545	16380328.91	-18.748210	outgroup	native	1
OGM3	TK	0.9101	0.8840	0.9660	0.9820	0.4765	-27.510110	153.016902	35.660655	139.684929	7130970.41	-8.150545	outgroup	non_native	1
OGM3	TNM	0.9114	0.8850	0.9657	0.9818	0.4708	-27.510110	153.016902	55.245560	-7.617440	16553634.31	-27.735450	outgroup	native	1
OGM3	TO	0.9068	0.8801	0.9645	0.9811	0.4694	-27.510110	153.016902	45.064965	7.589508	16394088.20	-17.554855	outgroup	native	1
OGM3	TUE	0.9064	0.8786	0.9633	0.9805	0.4623	-27.510110	153.016902	48.539710	9.036808	16143010.76	-21.029600	outgroup	native	1
OGM3	TW	0.8991	0.8711	0.9618	0.9796	0.4671	-27.510110	153.016902	-27.581100	151.987840	101945.53	-0.070990	outgroup	non_native	1
OGM3	UC	0.9008	0.8713	0.9616	0.9795	0.4622	-27.510110	153.016902	-35.234303	149.085050	934302.41	-7.724193	outgroup	non_native	1
OGM3	UPH	0.9106	0.8847	0.9657	0.9818	0.4705	-27.510110	153.016902	-32.369456	150.694117	583428.96	-4.859346	outgroup	non_native	1
OGM3	UR	0.9031	0.8746	0.9626	0.9800	0.4656	-27.510110	153.016902	-37.190980	144.383590	1345034.01	-9.680870	outgroup	non_native	1
OGM3	VA	0.8999	0.8729	0.9620	0.9797	0.4631	-27.510110	153.016902	37.967365	-78.473958	15125066.35	-10.457255	outgroup	non_native	1
OGM3	WIN	0.9112	0.8838	0.9655	0.9817	0.4696	-27.510110	153.016902	51.043200	-1.308180	16621659.94	-23.533090	outgroup	native	1
OGM3	ZG	0.9092	0.8826	0.9650	0.9814	0.4684	-27.510110	153.016902	41.689520	-0.932392	17176430.62	-14.179410	outgroup	native	1
OGM5	OR_SS	0.9357	0.9148	0.9789	0.9890	0.5452	53.334173	-6.245950	59.269244	18.101127	1633735.34	-5.935071	outgroup	native	1
OGM5	PA	0.9370	0.9158	0.9791	0.9891	0.5455	53.334173	-6.245950	42.757399	-0.236718	1257385.19	10.576774	outgroup	native	1
OGM5	PC	0.9224	0.9028	0.9769	0.9879	0.5572	53.334173	-6.245950	38.517701	-121.764322	8099380.12	14.816472	outgroup	non_native	1
OGM5	PR	0.9249	0.9015	0.9762	0.9875	0.5497	53.334173	-6.245950	48.852560	2.350411	780906.55	4.481613	outgroup	native	1
OGM5	PTM	0.9367	0.9190	0.9811	0.9901	0.5670	53.334173	-6.245950	-31.449057	152.917848	17057820.55	21.885116	outgroup	non_native	1
OGM5	RO	0.9248	0.9032	0.9766	0.9877	0.5494	53.334173	-6.245950	49.287420	-121.669560	7121442.18	4.046753	outgroup	non_native	1
OGM5	RO_IS	0.9308	0.9112	0.9791	0.9890	0.5610	53.334173	-6.245950	47.184917	27.556861	2479536.39	6.149256	outgroup	native	1
OGM5	SA	0.9223	0.8994	0.9756	0.9872	0.5444	53.334173	-6.245950	-33.941583	18.873083	9969645.97	19.392590	outgroup	non_native	1
OGM5	SC	0.9389	0.9193	0.9801	0.9896	0.5510	53.334173	-6.245950	53.072270	-8.992320	185804.85	0.261903	outgroup	native	1
OGM5	SI	0.9338	0.9130	0.9787	0.9889	0.5517	53.334173	-6.245950	60.236950	21.959783	1868761.30	-6.902777	outgroup	native	1
OGM5	SW144	0.9322	0.9116	0.9783	0.9886	0.5463	53.334173	-6.245950	46.380910	7.067580	1227327.74	6.953263	outgroup	native	1
OGM5	SW242	0.9309	0.9094	0.9777	0.9883	0.5452	53.334173	-6.245950	46.445300	6.931455	1214823.31	6.888873	outgroup	native	1
OGM5	SW729	0.9293	0.9071	0.9771	0.9880	0.5442	53.334173	-6.245950	46.404780	7.061980	1225178.72	6.929393	outgroup	native	1
OGM5	SW748	0.9320	0.9106	0.9779	0.9885	0.5453	53.334173	-6.245950	46.368790	7.122764	1231322.18	6.965383	outgroup	native	1
OGM5	SW890	0.9321	0.9109	0.9779	0.9884	0.5418	53.334173	-6.245950	46.258320	7.084545	1237750.30	7.075853	outgroup	native	1
OGM5	TK	0.9315	0.9120	0.9791	0.9891	0.5587	53.334173	-6.245950	35.660655	139.684929	9612305.41	17.673518	outgroup	non_native	1
OGM5	TNM	0.9378	0.9176	0.9794	0.9893	0.5432	53.334173	-6.245950	55.245560	-7.617440	230730.80	-1.911387	outgroup	native	1
OGM5	TO	0.9312	0.9117	0.9791	0.9890	0.5581	53.334173	-6.245950	45.064965	7.589508	1360412.85	8.269208	outgroup	native	1
OGM5	TUE	0.9291	0.9077	0.9772	0.9881	0.5437	53.334173	-6.245950	48.539710	9.036808	1196102.14	4.794463	outgroup	native	1
OGM5	TW	0.9237	0.9024	0.9764	0.9876	0.5500	53.334173	-6.245950	-27.581100	151.987840	16634916.77	25.753073	outgroup	non_native	1
OGM5	UC	0.9284	0.9058	0.9769	0.9879	0.5465	53.334173	-6.245950	-35.234303	149.085050	17224586.95	18.099870	outgroup	non_native	1
OGM5	UPH	0.9326	0.9130	0.9784	0.9887	0.5425	53.334173	-6.245950	-32.369456	150.694117	17042068.28	20.964717	outgroup	non_native	1
OGM5	UR	0.9250	0.9021	0.9759	0.9873	0.5444	53.334173	-6.245950	-37.190980	144.383590	17127305.29	16.143193	outgroup	non_native	1
OGM5	VA	0.9282	0.9073	0.9776	0.9883	0.5509	53.334173	-6.245950	37.967365	-78.473958	5620329.71	15.366808	outgroup	non_native	1
OGM5	WIN	0.9331	0.9126	0.9784	0.9887	0.5438	53.334173	-6.245950	51.043200	-1.308180	422944.47	2.290973	outgroup	native	1
OGM5	ZG	0.9339	0.9134	0.9790	0.9890	0.5507	53.334173	-6.245950	41.689520	-0.932392	1354158.68	11.644653	outgroup	native	1
OR_SS	PA	0.1552	0.1041	0.1414	0.2224	0.0052	59.269244	18.101127	42.757399	-0.236718	2226535.54	16.511845	native	native	0
OR_SS	PC	0.2188	0.1468	0.2055	0.3072	0.0123	59.269244	18.101127	38.517701	-121.764322	8554387.29	20.751543	native	non_native	1
OR_SS	PR	0.1520	0.1023	0.1432	0.2227	0.0060	59.269244	18.101127	48.852560	2.350411	1543985.92	10.416684	native	native	0
OR_SS	PTM	0.1567	0.1196	0.1634	0.2528	0.0055	59.269244	18.101127	-31.449057	152.917848	15456855.83	27.820187	native	non_native	1
OR_SS	RO	0.1331	0.0931	0.1302	0.2043	0.0053	59.269244	18.101127	49.287420	-121.669560	7429932.40	9.981824	native	non_native	1
OR_SS	RO_IS	0.2644	0.1767	0.2467	0.3598	0.0170	59.269244	18.101127	47.184917	27.556861	1482359.89	12.084327	native	native	0
OR_SS	SA	0.1281	0.0895	0.1259	0.1977	0.0052	59.269244	18.101127	-33.941583	18.873083	10330091.10	25.327661	native	non_native	1
OR_SS	SC	0.1518	0.1035	0.1415	0.2220	0.0055	59.269244	18.101127	53.072270	-8.992320	1803033.25	6.196974	native	native	0
OR_SS	SI	0.0749	0.0607	0.0834	0.1358	0.0019	59.269244	18.101127	60.236950	21.959783	242179.78	-0.967706	native	native	0
OR_SS	SW144	0.1200	0.0860	0.1188	0.1885	0.0038	59.269244	18.101127	46.380910	7.067580	1610761.41	12.888334	native	native	0
OR_SS	SW242	0.1117	0.0801	0.1113	0.1772	0.0037	59.269244	18.101127	46.445300	6.931455	1608320.56	12.823944	native	native	0
OR_SS	SW729	0.1123	0.0804	0.1117	0.1777	0.0036	59.269244	18.101127	46.404780	7.061980	1608490.39	12.864464	native	native	0
OR_SS	SW748	0.1216	0.0866	0.1194	0.1896	0.0040	59.269244	18.101127	46.368790	7.122764	1610339.18	12.900454	native	native	0
OR_SS	SW890	0.1071	0.0784	0.1091	0.1739	0.0034	59.269244	18.101127	46.258320	7.084545	1622795.09	13.010924	native	native	0
OR_SS	TK	0.2196	0.1463	0.2023	0.3041	0.0115	59.269244	18.101127	35.660655	139.684929	8195727.11	23.608589	native	non_native	1
OR_SS	TNM	0.1491	0.1010	0.1383	0.2173	0.0052	59.269244	18.101127	55.245560	-7.617440	1604129.96	4.023684	native	native	0
OR_SS	TO	0.2202	0.1455	0.2010	0.3025	0.0113	59.269244	18.101127	45.064965	7.589508	1731601.59	14.204279	native	native	0
OR_SS	TUE	0.0877	0.0676	0.0936	0.1510	0.0024	59.269244	18.101127	48.539710	9.036808	1331801.73	10.729534	native	native	0
OR_SS	TW	0.1465	0.1001	0.1408	0.2189	0.0065	59.269244	18.101127	-27.581100	151.987840	15047086.15	31.688144	native	non_native	1
OR_SS	UC	0.1108	0.0787	0.1101	0.1750	0.0038	59.269244	18.101127	-35.234303	149.085050	15592493.71	24.034941	native	non_native	1
OR_SS	UPH	0.1339	0.0980	0.1358	0.2129	0.0049	59.269244	18.101127	-32.369456	150.694117	15422948.74	26.899788	native	non_native	1
OR_SS	UR	0.1027	0.0736	0.1028	0.1643	0.0034	59.269244	18.101127	-37.190980	144.383590	15500686.21	22.078264	native	non_native	1
OR_SS	VA	0.1347	0.0967	0.1351	0.2114	0.0054	59.269244	18.101127	37.967365	-78.473958	6815871.64	21.301879	native	non_native	1
OR_SS	WIN	0.1177	0.0843	0.1161	0.1848	0.0038	59.269244	18.101127	51.043200	-1.308180	1529921.43	8.226044	native	native	0
OR_SS	ZG	0.1503	0.1016	0.1401	0.2195	0.0058	59.269244	18.101127	41.689520	-0.932392	2358246.21	17.579724	native	native	0
PA	PC	0.2215	0.1478	0.2045	0.3069	0.0115	42.757399	-0.236718	38.517701	-121.764322	9248448.78	4.239698	native	non_native	1
PA	PR	0.1639	0.1087	0.1506	0.2339	0.0064	42.757399	-0.236718	48.852560	2.350411	706566.94	-6.095161	native	native	0
PA	PTM	0.1529	0.1162	0.1569	0.2447	0.0048	42.757399	-0.236718	-31.449057	152.917848	17340406.56	11.308342	native	non_native	1
PA	RO	0.1488	0.1017	0.1408	0.2201	0.0057	42.757399	-0.236718	49.287420	-121.669560	8322847.68	-6.530021	native	non_native	1
PA	RO_IS	0.2746	0.1836	0.2536	0.3693	0.0171	42.757399	-0.236718	47.184917	27.556861	2234344.85	-4.427518	native	native	0
PA	SA	0.1415	0.0960	0.1336	0.2094	0.0055	42.757399	-0.236718	-33.941583	18.873083	8713426.90	8.815816	native	non_native	1
PA	SC	0.1397	0.0965	0.1304	0.2069	0.0045	42.757399	-0.236718	53.072270	-8.992320	1318255.85	-10.314871	native	native	0
PA	SI	0.1585	0.1067	0.1449	0.2273	0.0056	42.757399	-0.236718	60.236950	21.959783	2456289.51	-17.479551	native	native	0
PA	SW144	0.1293	0.0910	0.1244	0.1974	0.0040	42.757399	-0.236718	46.380910	7.067580	705779.01	-3.623511	native	native	0
PA	SW242	0.1305	0.0900	0.1236	0.1960	0.0043	42.757399	-0.236718	46.445300	6.931455	700833.49	-3.687901	native	native	0
PA	SW729	0.1145	0.0811	0.1114	0.1780	0.0033	42.757399	-0.236718	46.404780	7.061980	706830.83	-3.647381	native	native	0
PA	SW748	0.1303	0.0903	0.1232	0.1958	0.0040	42.757399	-0.236718	46.368790	7.122764	708665.95	-3.611391	native	native	0
PA	SW890	0.1272	0.0885	0.1218	0.1932	0.0040	42.757399	-0.236718	46.258320	7.084545	699741.12	-3.500921	native	native	0
PA	TK	0.2381	0.1572	0.2149	0.3216	0.0123	42.757399	-0.236718	35.660655	139.684929	10418135.31	7.096744	native	non_native	1
PA	TNM	0.1430	0.0971	0.1315	0.2084	0.0045	42.757399	-0.236718	55.245560	-7.617440	1488090.37	-12.488161	native	native	0
PA	TO	0.2398	0.1578	0.2156	0.3225	0.0124	42.757399	-0.236718	45.064965	7.589508	678555.74	-2.307566	native	native	0
PA	TUE	0.1255	0.0877	0.1200	0.1910	0.0040	42.757399	-0.236718	48.539710	9.036808	966010.81	-5.782311	native	native	0
PA	TW	0.1538	0.1038	0.1443	0.2248	0.0065	42.757399	-0.236718	-27.581100	151.987840	17001924.74	15.176299	native	non_native	1
PA	UC	0.1081	0.0771	0.1067	0.1706	0.0034	42.757399	-0.236718	-35.234303	149.085050	17253577.58	7.523096	native	non_native	1
PA	UPH	0.1264	0.0926	0.1269	0.2009	0.0039	42.757399	-0.236718	-32.369456	150.694117	17224154.48	10.387943	native	non_native	1
PA	UR	0.0980	0.0708	0.0979	0.1576	0.0029	42.757399	-0.236718	-37.190980	144.383590	16960661.82	5.566419	native	non_native	1
PA	VA	0.1548	0.1070	0.1478	0.2302	0.0061	42.757399	-0.236718	37.967365	-78.473958	6421949.57	4.790034	native	non_native	1
PA	WIN	0.1099	0.0799	0.1089	0.1748	0.0033	42.757399	-0.236718	51.043200	-1.308180	924705.54	-8.285801	native	native	0
PA	ZG	0.0847	0.0648	0.0885	0.1440	0.0022	42.757399	-0.236718	41.689520	-0.932392	131789.74	1.067879	native	native	0
PC	PR	0.1499	0.1092	0.1559	0.2390	0.0069	38.517701	-121.764322	48.852560	2.350411	8875983.63	-10.334859	non_native	native	1
PC	PTM	0.1695	0.1386	0.1931	0.2914	0.0081	38.517701	-121.764322	-31.449057	152.917848	11739408.64	7.068644	non_native	non_native	0
PC	RO	0.1380	0.1036	0.1478	0.2278	0.0065	38.517701	-121.764322	49.287420	-121.669560	1196652.74	-10.769719	non_native	non_native	0
PC	RO_IS	0.1580	0.1219	0.1736	0.2634	0.0083	38.517701	-121.764322	47.184917	27.556861	10035762.15	-8.667216	non_native	native	1
PC	SA	0.1306	0.0972	0.1394	0.2156	0.0060	38.517701	-121.764322	-33.941583	18.873083	16476662.59	4.576118	non_native	non_native	0
PC	SC	0.2243	0.1510	0.2104	0.3140	0.0129	38.517701	-121.764322	53.072270	-8.992320	7981084.61	-14.554569	non_native	native	1
PC	SI	0.2173	0.1474	0.2063	0.3083	0.0123	38.517701	-121.764322	60.236950	21.959783	8568543.12	-21.719249	non_native	native	1
PC	SW144	0.1810	0.1268	0.1786	0.2710	0.0091	38.517701	-121.764322	46.380910	7.067580	9313394.96	-7.863209	non_native	native	1
PC	SW242	0.1741	0.1208	0.1709	0.2602	0.0086	38.517701	-121.764322	46.445300	6.931455	9301321.53	-7.927599	non_native	native	1
PC	SW729	0.1764	0.1223	0.1732	0.2633	0.0088	38.517701	-121.764322	46.404780	7.061980	9311034.46	-7.887079	non_native	native	1
PC	SW748	0.1850	0.1291	0.1815	0.2751	0.0094	38.517701	-121.764322	46.368790	7.122764	9317060.93	-7.851089	non_native	native	1
PC	SW890	0.1649	0.1171	0.1661	0.2536	0.0082	38.517701	-121.764322	46.258320	7.084545	9324964.31	-7.740619	non_native	native	1
PC	TK	0.1737	0.1257	0.1770	0.2689	0.0088	38.517701	-121.764322	35.660655	139.684929	8294401.39	2.857046	non_native	non_native	0
PC	TNM	0.2216	0.1490	0.2079	0.3106	0.0127	38.517701	-121.764322	55.245560	-7.617440	7891300.52	-16.727859	non_native	native	1
PC	TO	0.1712	0.1229	0.1730	0.2636	0.0083	38.517701	-121.764322	45.064965	7.589508	9454081.23	-6.547264	non_native	native	1
PC	TUE	0.1783	0.1242	0.1752	0.2663	0.0089	38.517701	-121.764322	48.539710	9.036808	9212080.33	-10.022009	non_native	native	1
PC	TW	0.1324	0.0984	0.1411	0.2180	0.0060	38.517701	-121.764322	-27.581100	151.987840	11560320.02	10.936601	non_native	non_native	0
PC	UC	0.1507	0.1066	0.1519	0.2336	0.0072	38.517701	-121.764322	-35.234303	149.085050	12271154.81	3.283398	non_native	non_native	0
PC	UPH	0.1564	0.1193	0.1685	0.2571	0.0075	38.517701	-121.764322	-32.369456	150.694117	11970096.95	6.148245	non_native	non_native	0
PC	UR	0.1508	0.1059	0.1508	0.2321	0.0072	38.517701	-121.764322	-37.190980	144.383590	12744710.31	1.326721	non_native	non_native	0
PC	VA	0.1417	0.1090	0.1552	0.2382	0.0069	38.517701	-121.764322	37.967365	-78.473958	3754505.50	0.550336	non_native	non_native	0
PC	WIN	0.1887	0.1308	0.1836	0.2780	0.0100	38.517701	-121.764322	51.043200	-1.308180	8519007.41	-12.525499	non_native	native	1
PC	ZG	0.1863	0.1279	0.1798	0.2728	0.0097	38.517701	-121.764322	41.689520	-0.932392	9297408.66	-3.171819	non_native	native	1
PR	PTM	0.1067	0.0956	0.1333	0.2089	0.0036	48.852560	2.350411	-31.449057	152.917848	16882902.35	17.403503	native	non_native	1
PR	RO	0.0640	0.0578	0.0824	0.1326	0.0019	48.852560	2.350411	49.287420	-121.669560	7883986.85	-0.434860	native	non_native	1
PR	RO_IS	0.1944	0.1357	0.1933	0.2897	0.0110	48.852560	2.350411	47.184917	27.556861	1880767.55	1.667643	native	native	0
PR	SA	0.0271	0.0372	0.0533	0.0872	0.0007	48.852560	2.350411	-33.941583	18.873083	9315993.83	14.910977	native	non_native	1
PR	SC	0.1837	0.1216	0.1695	0.2595	0.0084	48.852560	2.350411	53.072270	-8.992320	923324.32	-4.219710	native	native	0
PR	SI	0.1520	0.1036	0.1451	0.2253	0.0063	48.852560	2.350411	60.236950	21.959783	1780246.35	-11.384390	native	native	0
PR	SW144	0.0880	0.0695	0.0980	0.1566	0.0025	48.852560	2.350411	46.380910	7.067580	448491.20	2.471650	native	native	0
PR	SW242	0.0702	0.0580	0.0821	0.1324	0.0020	48.852560	2.350411	46.445300	6.931455	435863.11	2.407260	native	native	0
PR	SW729	0.0844	0.0659	0.0933	0.1494	0.0026	48.852560	2.350411	46.404780	7.061980	446474.74	2.447780	native	native	0
PR	SW748	0.0934	0.0728	0.1024	0.1633	0.0028	48.852560	2.350411	46.368790	7.122764	452626.82	2.483770	native	native	0
PR	SW890	0.0653	0.0571	0.0810	0.1306	0.0018	48.852560	2.350411	46.258320	7.084545	458270.01	2.594240	native	native	0
PR	TK	0.1021	0.0806	0.1136	0.1797	0.0036	48.852560	2.350411	35.660655	139.684929	9738698.98	13.191905	native	non_native	1
PR	TNM	0.1812	0.1194	0.1666	0.2555	0.0083	48.852560	2.350411	55.245560	-7.617440	984884.42	-6.393000	native	native	0
PR	TO	0.0786	0.0661	0.0931	0.1494	0.0023	48.852560	2.350411	45.064965	7.589508	579654.29	3.787595	native	native	0
PR	TUE	0.0853	0.0670	0.0945	0.1514	0.0027	48.852560	2.350411	48.539710	9.036808	493292.62	0.312850	native	native	0
PR	TW	0.0463	0.0475	0.0681	0.1103	0.0013	48.852560	2.350411	-27.581100	151.987840	16500840.68	21.271460	native	non_native	1
PR	UC	0.0691	0.0573	0.0817	0.1314	0.0020	48.852560	2.350411	-35.234303	149.085050	16910297.61	13.618257	native	non_native	1
PR	UPH	0.0784	0.0692	0.0979	0.1563	0.0022	48.852560	2.350411	-32.369456	150.694117	16808547.44	16.483104	native	non_native	1
